"timestamp","session_id","request_id","tag_id","domain_string","url_string","device_type","browser_brand","lcp","fcp","cls","inp","ttfb"
"2024-03-01 12:54:06.270119","a6ced03e-7e85-44be-b796-fb2a71a41c16","d4d3ac49-f555-4e37-bebe-c650c82b7542","cGbonAJm","auditzy.com","/","desktop","Google Chrome",672,672,"0.055603237285643654",24,310
"2024-03-01 14:13:01.853106","89841c21-a4a8-45b1-b362-130191af6440","125f9741-5003-4375-9423-928fd38f0ade","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",77,77,"0.21966464267511154",56,39
"2024-03-01 14:13:17.881304","9846d552-8d16-40ff-93b2-4006628ada61","1ee0164c-c9dd-46d6-aa9a-4ea2c12ae62b","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",71,71,"0.2205105671569576",56,40
"2024-03-01 14:13:27.852659","7a6f3e78-02a0-4507-8d74-b99ed7ce1124","bf58b48e-924c-4f44-be81-5d6abca76611","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",71,71,"0.21966464267511154",56,40
"2024-03-01 14:13:38.938334","7d3920d9-baef-43a3-942b-5c3ed9bfc368","54d70bdc-5396-4228-a2c1-53dc14c07dbb","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",76,76,"0.21931651668869595",56,39
"2024-03-01 14:13:47.887386","a2421979-8d95-4138-aca6-b3a1e9bc5e60","2dffb285-ef96-4e1d-9695-04ff824b338c","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",69,69,"0.1890695975743711",56,40
"2024-03-01 14:14:00.85207","9c4fb93a-aeb6-4cf7-846c-3d818420ba55","c4b57278-c441-40b1-b7aa-cc94d4b6bd3a","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",83,83,"0.21931651668869595",56,48
"2024-03-01 14:15:15.882945","fce40f48-929a-4ad8-a9e3-f1efc947d138","f953d6e9-edf2-4a6e-8f76-a1a46b030add","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",101,101,"0.25371603489587363",56,54
"2024-03-01 14:15:42.88939","692989db-a2e1-4482-a2ce-8169687f8982","1abe5c17-e361-4fe5-9854-e3b64804afa6","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",68,68,"0.21966464267511154",56,40
"2024-03-01 14:15:57.889987","980785da-688d-470e-9504-e3d85af830a7","9b401dc8-19b3-40e9-9133-00891a51d66e","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",76,76,"0.1890695975743711",64,44
"2024-03-01 14:16:40.894569","ea4f3e31-376b-487d-bb8e-df7bbc7e40bf","581d35db-81de-4ce1-9b76-2284ea78fa8b","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",144,144,"0.1900574758702418",56,63
"2024-03-01 15:51:47.212738","7b11bf5c-a50e-4e3b-8c08-7878d739086e","0e9200ed-3ae7-41fe-a15f-bfe2b1ffb2ef","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",108,108,"7.998225722706798e-05",40,0
"2024-03-01 15:53:52.930117","6e72af7f-d892-41be-9df6-19eaffffb88c","7fed7c74-2940-4f99-8bcc-87277be9f241","cGbonAJm","auditzy.com","/","desktop","Google Chrome",373,373,"0.039124285345588",40,138
"2024-03-01 16:12:38.275632","0217eb38-7509-4b5e-ba2b-bd56553e686c","c74a5dd5-cc76-4146-b027-16cba073e392","cGbonAJm","auditzy.com","/blog/why-lighthouse-performance-score-and-page-speed-insights-performance-scores-keeps-changing-understand-score-variance","desktop","Google Chrome",596,596,"0",8,115
"2024-03-01 17:27:24.616785","720e2365-4a75-4c0b-99c4-2cf020695812","c425b6af-b0f2-4e9e-a9da-5158d291e246","cGbonAJm","auditzy.com","/blog/why-lighthouse-performance-score-and-page-speed-insights-performance-scores-keeps-changing-understand-score-variance","desktop","Google Chrome",263,263,"0.005679354720241003",0,87
"2024-03-02 13:18:41.681933","7a6f3e78-02a0-4507-8d74-b99ed7ce1124","9dd5764e-5c48-4396-8b92-9127f1ed91d1","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",71,71,"0.21966464267511154",56,40
"2024-03-02 13:18:35.645687","9846d552-8d16-40ff-93b2-4006628ada61","d1408760-73f1-4166-87a7-4abffc379f65","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",90,90,"0.21952268886108695",56,45
"2024-03-02 17:44:10.341441","032ccf8f-800d-4b07-9dc4-bd85e0bbdf8e","a2e2c5b8-f6b1-4e3c-b290-1cb48446de1f","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",145,119,"0.0062335953170879164",32,0
"2024-03-02 17:47:19.410846","89841c21-a4a8-45b1-b362-130191af6440","ec61fb68-c5b1-4eb3-aaa9-2ff89dc9961c","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",228,228,"0.09498530675786862",96,7
"2024-03-02 22:05:10.673991","7b16559e-410e-45fb-8189-b3911e92befa","12571e6b-7423-4085-a845-a00d05576446","cGbonAJm","auditzy.com","/","desktop","Google Chrome",605,605,"0.05514716011965971",0,72
"2024-03-03 01:54:41.132923","ee398932-3328-4991-b38e-6aceac084dcc","8a1a3d1e-8a4d-43e4-a08f-50887e811d6a","cGbonAJm","auditzy.com","/","desktop","Google Chrome",180,180,"0",32,0
"2024-03-03 09:52:30.546622","b70c4853-d6fd-423c-ae2b-8923a8e90e61","cd320379-a343-4e9e-94f5-98d1d63dcd00","cGbonAJm","auditzy.com","/","desktop","Google Chrome",482,482,"0",0,201
"2024-03-04 07:15:22.65884","980785da-688d-470e-9504-e3d85af830a7","4ee4f6ba-3a93-4095-95f7-4b60e95d3745","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",333,333,"0.26484909609843016",56,281
"2024-03-04 07:17:41.365776","9846d552-8d16-40ff-93b2-4006628ada61","1f728967-5180-45d1-baee-cf56b06e6196","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",90,90,"0.2716995680179996",72,6
"2024-03-04 07:15:35.242716","ea4f3e31-376b-487d-bb8e-df7bbc7e40bf","580d6391-3e49-4fc5-b981-0235d0d20c90","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",111,111,"0.2632904637619723",56,61
"2024-03-04 07:15:47.94465","9c4fb93a-aeb6-4cf7-846c-3d818420ba55","94c9d1a7-af77-4428-9832-752c85a33f9c","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",401,401,"0.27071168972212895",56,352
"2024-03-04 07:16:28.213184","7d3920d9-baef-43a3-942b-5c3ed9bfc368","c8ac2cb6-982a-48fa-83a3-b0850b80cb39","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",263,263,"0.27050551754973795",56,202
"2024-03-04 07:16:47.07418","7a6f3e78-02a0-4507-8d74-b99ed7ce1124","032eda0c-6409-4e31-81b2-2977cdb07191","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",122,122,"0.19115960142245836",56,7
"2024-03-04 07:18:23.169965","c06699e3-f7b1-4eda-beec-bce4365285b5","53d3bc4c-018d-4a73-8bb4-f52e12918c76","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",88,88,"0.27082387528561563",72,10
"2024-03-04 08:27:54.575271","89841c21-a4a8-45b1-b362-130191af6440","ba7bb99b-15f1-4387-af77-27769bb60fc9","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",118,118,"0.19115960142245836",80,7
"2024-03-04 10:53:55.894457","720e2365-4a75-4c0b-99c4-2cf020695812","d4f76b2d-2bc4-4c7c-9bff-ad2732feace5","cGbonAJm","auditzy.com","/blog/why-lighthouse-performance-score-and-page-speed-insights-performance-scores-keeps-changing-understand-score-variance","desktop","Google Chrome",333,333,"0.16715302445969382",8,28
"2024-03-04 15:57:53.129894","c0f90312-5f38-488e-a929-92e445b1cbcd","ffa71062-a692-4195-a994-442703a949c0","cGbonAJm","auditzy.com","/features/white-label-report","desktop","Google Chrome",524,524,"0.02752508656301732",8,407
"2024-03-04 15:45:07.764906","5a444cc3-afb9-4ddf-8b74-74e163ba0448","cbe4604b-51d8-4d34-84c6-50bae8ef6b18","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",599,599,"0.32673271212081456",176,42
"2024-03-04 16:33:55.679982","2bb310b3-8ffc-4855-8943-85d1ffba9532","5fe8f28d-d2ee-47c7-bd41-852061e5774d","cGbonAJm","auditzy.com","/blog/impact-of-fast-load-times-on-user-experience","desktop","Google Chrome",597,215,"0.23347844015244681",0,33
"2024-03-04 19:14:13.381599","89841c21-a4a8-45b1-b362-130191af6440","9bd8d241-5155-4295-81be-8a1a03280089","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",123,123,"0.33847527704119595",56,11
"2024-03-05 04:52:24.489099","c06699e3-f7b1-4eda-beec-bce4365285b5","3f3a5867-bfe4-44d6-b6d9-c8f30d64a585","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",152,152,"0.31899664626835805",64,112
"2024-03-05 06:34:21.808334","c2dfa0b1-778f-45a1-bde5-70898dedf22b","456a55cd-bb8c-4489-bcd4-7ae60de6cfb1","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",654,654,"0.07907475682744079",96,345
"2024-03-05 10:16:33.956986","692989db-a2e1-4482-a2ce-8169687f8982","e6dde2b1-f2aa-4591-8589-2ead8c53d687","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",99,99,"0.27050751531702977",56,13
"2024-03-05 10:16:40.881212","fce40f48-929a-4ad8-a9e3-f1efc947d138","0eb11063-9354-4147-a6ce-0228b871fd89","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",130,130,"0.34316833402183633",56,10
"2024-03-05 10:17:22.881009","980785da-688d-470e-9504-e3d85af830a7","c880ade8-6ed8-4a86-857a-f7de6a1a2aee","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",97,97,"0.33788815337728645",64,7
"2024-03-05 10:17:31.996627","9c4fb93a-aeb6-4cf7-846c-3d818420ba55","62701eb6-1695-4607-b66b-ad58efff0687","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",126,126,"0.27071168972212895",56,7
"2024-03-05 10:20:15.886454","c06699e3-f7b1-4eda-beec-bce4365285b5","746d903c-1bb1-4c1a-a004-93e9694e25c1","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",126,126,"0.27082362117588693",56,7
"2024-03-05 10:20:23.887068","89841c21-a4a8-45b1-b362-130191af6440","afa72e1f-11df-48df-a751-cc79a7b9ab4a","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",103,103,"0.2716995680179996",56,9
"2024-03-05 10:20:29.028762","9846d552-8d16-40ff-93b2-4006628ada61","d7e920a5-c2a5-494a-80d4-d5f6df771c52","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",97,97,"0.27071168972212895",56,7
"2024-03-05 10:23:05.890899","a2421979-8d95-4138-aca6-b3a1e9bc5e60","93093452-ee72-4f71-bb83-ca580b3af6dc","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",508,508,"0.24025859843541314",56,12
"2024-03-05 10:23:19.880837","7d3920d9-baef-43a3-942b-5c3ed9bfc368","3fc868ab-7db8-4be1-9c96-b35b2dcad10b","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",167,167,"0.49508111339909",56,109
"2024-03-05 10:23:31.981679","7a6f3e78-02a0-4507-8d74-b99ed7ce1124","77925781-7018-417a-b20b-b74fbab0910a","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",97,97,"0.41632864887014864",56,44
"2024-03-05 10:51:23.210314","a50bb6c2-2817-4ec2-8a1b-ca1377986fa6","cbced5f0-5612-4fc4-9fb5-b1810389c41a","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",263,263,"0.07357761361111205",96,0
"2024-03-06 11:19:48.157726","6d5661ab-7874-4884-9f66-b2beae4a9002","abeb9585-e545-4123-b48b-7eea086c6f90","cGbonAJm","auditzy.com","/","desktop","Google Chrome",1072,1072,"0.04798678102296047",0,492
"2024-03-05 12:38:18.964552","b2ec0c31-9036-4e47-9076-056356292937","e8f8de2a-e910-49d4-aa95-31041fa45118","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",396,396,"0.15588378259303148",152,0
"2024-03-06 11:24:35.989185","4e389cfd-a1c4-4549-8f52-fe15c39939ef","966283aa-40e9-4d67-8775-29c2977057d4","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",44,44,"0",72,0
"2024-03-05 14:01:12.41537","fd3dae7a-164f-429a-ae7b-a0d872fa91aa","b625e9ef-7384-4b9b-b10f-d478450790f7","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",1618,1618,"0.1425502065450703",48,1264
"2024-03-05 14:33:33.753922","a184ba28-18cd-4260-ad4d-5f6779195ea5","f250850d-462d-4b3e-89ae-c889f0c51795","cGbonAJm","auditzy.com","/","desktop","Google Chrome",343,343,"0",0,156
"2024-03-05 14:59:32.290274","f14bb260-c705-4785-ba77-9b25b05ab083","cfc0f1ad-5e64-4fc1-880b-1f78bafca115","cGbonAJm","auditzy.com","/blog/check-website-core-web-vitals-history","desktop","Chromium",1410,1410,"0.018621293875271235",24,1009
"2024-03-05 17:02:57.323086","98bcfab8-fbda-4848-8109-1819f709f4c5","cad2fb74-c19d-426f-be8a-d794ec80ddde","cGbonAJm","auditzy.com","/blog/why-lighthouse-performance-score-and-page-speed-insights-performance-scores-keeps-changing-understand-score-variance","desktop","Google Chrome",643,643,"0.031971379172950246",32,346
"2024-03-06 11:53:08.340527","4dc46266-0dc8-48db-852c-18e53ba07154","e6a847ef-70e4-4cdc-a232-1cbd4511c1da","cGbonAJm","auditzy.com","/blog/why-lighthouse-performance-score-and-page-speed-insights-performance-scores-keeps-changing-understand-score-variance","desktop","Google Chrome",1499,1499,"0",0,533
"2024-03-06 05:33:47.532809","640caad2-4a77-4f19-86b2-def52d3297f5","01865508-43d4-4113-80ce-eeb28dc94f51","cGbonAJm","auditzy.com","/","desktop","Google Chrome",41,41,"0.04423324481021611",32,0
"2024-03-06 06:47:27.560711","c06699e3-f7b1-4eda-beec-bce4365285b5","1654d111-23e1-43ef-b85f-8f78c54f9f32","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",86,86,"0.27082805485815026",64,7
"2024-03-06 07:22:16.688986","a50bb6c2-2817-4ec2-8a1b-ca1377986fa6","8bb83946-1f7a-4477-ac44-935cbec4a7d8","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",1474,1474,"0.3875927333335748",72,94
"2024-03-06 08:01:04.737215","8d44f918-22b7-41b4-8877-6132c1fadf62","93bb2fd1-ab19-44c6-980b-193e92843f3b","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",303,248,"0.027199036014837332",16,51
"2024-03-06 08:18:19.670326","23350677-32fc-4f14-91cb-dbcc3f0288f4","3b11778b-2c4e-4d89-b29a-919bcf35d422","cGbonAJm","auditzy.com","/","desktop","Google Chrome",263,263,"0",24,69
"2024-03-06 13:35:13.155282","c06699e3-f7b1-4eda-beec-bce4365285b5","a1452297-8efb-4f0d-8a5a-838e4029b820","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",334,97,"0.25583403758717616",64,16
"2024-03-06 14:42:37.725136","27d85562-4f08-40cc-9c90-f2395dfd833a","ecbd4f6c-6dbb-4489-a11b-83a1d00ca2e3","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",1395,1395,"0.33968907927054204",128,332
"2024-03-06 20:19:20.232066","7ef869f5-6e82-475d-a34c-411fb8b1ce60","c9310727-0a1e-48b6-a5ce-259ccc6a2e01","cGbonAJm","auditzy.com","/features/website-technology-checker","mobile","Google Chrome",79,80,"0.050726280138084015",72,0
"2024-03-06 23:14:32.66114","f894fe05-a265-43f4-abe4-3862c1d57a17","2f7012cd-570f-4ac4-aa74-e1a9beb19932","cGbonAJm","auditzy.com","/","desktop","Google Chrome",985,985,"0.044503475216455944",16,680
"2024-03-07 01:21:58.235271","efbc2254-3c11-442d-ba51-9a114d56b35e","d3516fe4-e2fe-495f-9d98-bffc566f076b","cGbonAJm","auditzy.com","/blog/impact-of-fast-load-times-on-user-experience","desktop","Chromium",2062,2062,"0.0010410222917135834",16,1479
"2024-03-07 06:02:42.946032","5036e430-b0d2-406f-8287-8c19838e7e36","39fe882c-fc3c-40af-9a10-af5837bfade7","cGbonAJm","auditzy.com","/","desktop","Google Chrome",572,572,"0",40,191
"2024-03-07 05:59:32.911154","d5857121-032b-4b06-83b5-30a001731e42","0168884e-e99f-4614-baf5-426ae0850679","cGbonAJm","auditzy.com","/","desktop","Google Chrome",505,505,"0.04976680603092223",88,107
"2024-03-08 04:06:11.775817","0d7eb27b-11b4-4070-bd56-c7314a5724b8","70deca65-e5c5-4118-bfbe-bc157a8d3c34","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",527,527,"0.13951993482683134",96,179
"2024-03-07 07:51:16.50251","9907dbec-9a50-4bff-81d0-fd6aa02e0694","21205e59-eb2c-43c6-99b8-08f44b16f928","cGbonAJm","auditzy.com","/blog/check-website-core-web-vitals-history","desktop","Google Chrome",1328,1328,"0.04956492539229587",8,974
"2024-03-07 08:55:55.480662","c9d2603c-63d4-4aa2-94b1-9629dd4f5a01","4944600f-0f61-4b96-ae71-9f0fc9a9621a","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",536,536,"0.21589335358928977",104,285
"2024-03-07 09:49:57.073132","720e2365-4a75-4c0b-99c4-2cf020695812","0092596e-0ffe-4b35-babc-4fa6d52eb051","cGbonAJm","auditzy.com","/blog/why-lighthouse-performance-score-and-page-speed-insights-performance-scores-keeps-changing-understand-score-variance","desktop","Google Chrome",349,349,"0.019354458285002277",0,202
"2024-03-07 10:17:50.549088","a62bce11-330f-427b-9b72-dcae97f8e248","590f4150-92fc-48a2-af94-d012fc40c1d0","cGbonAJm","auditzy.com","/","desktop","Google Chrome",553,553,"0.05758366396204595",8,120
"2024-03-07 11:53:17.063789","d582abf2-5407-4df6-86cf-15846c7b7417","f649d485-011d-4209-b591-5eaa6d09fb3c","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",315,315,"0.21400994273749924",88,82
"2024-03-08 06:18:53.141201","c6c1aa51-aca8-48ca-bca9-0ed217e802b0","b78e5727-8160-4e5e-8b54-6661f935162c","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",267,267,"0.22847209735170948",56,90
"2024-03-08 06:19:01.160411","e5d5eb42-96bb-4cac-858d-dab6dbdb9465","30d79513-90d8-4efe-9ca0-773a3cf11a82","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",140,140,"0.22847298181505954",56,94
"2024-03-08 06:21:24.137582","9e25ac12-3e6f-47e8-89ce-a72f2b6028e5","eef43bbd-3345-4dcb-8d24-bc6943a6f614","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",146,146,"0.2851883596042754",56,5
"2024-03-08 07:09:49.765052","89f3c81e-a85a-4ffc-90c7-c0c7dbfde3dc","27e05bc5-fd2e-432b-8e20-9ff89162ed30","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",634,634,"0.12252590093535742",80,0
"2024-03-08 08:41:41.537062","72c05e34-c6c6-46a4-b09e-017c0fd667db","6a4063a3-7ae2-4967-a0a9-0efcfe278df0","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",705,507,"0",48,258
"2024-03-14 14:12:36.963282","3c10fe25-34bc-441e-bd28-84e9d1fcbae6","449721d9-8b80-40c2-8f92-098242610e08","cGbonAJm","auditzy.com","/blog/check-website-core-web-vitals-history","desktop","Google Chrome",210,210,"0.033400527986685316",32,2
"2024-03-08 18:11:06.672262","3873c927-4b79-4c43-af25-57893c70fa1d","65b61547-3b06-4762-b34e-7aeaa63411db","cGbonAJm","auditzy.com","/","desktop","Google Chrome",534,534,"0.05194730656303654",24,238
"2024-03-08 23:25:48.430897","1822ada9-6ba3-4972-b9f6-71bed6005587","1c7ed333-e96b-4a68-a52a-5764f99a111f","cGbonAJm","auditzy.com","/","desktop","Google Chrome",980,980,"0.2171854938566635",0,233
"2024-03-09 19:31:57.479184","0c872e91-ad55-4de3-a79f-52621522b831","baee2b88-a8f9-4287-95b8-08242488fa22","cGbonAJm","auditzy.com","/blog/why-lighthouse-performance-score-and-page-speed-insights-performance-scores-keeps-changing-understand-score-variance","desktop","Google Chrome",485,485,"0.02435728872998937",40,295
"2024-03-09 05:02:46.959199","6cbc1c95-1e0f-4a29-a17a-20ef894d72ed","8ae97606-fa42-4080-a662-d45811017463","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",419,419,"0.2546569615452644",144,56
"2024-03-09 06:28:25.911096","e5d5eb42-96bb-4cac-858d-dab6dbdb9465","a6bbbc31-bdb8-4663-9b35-887d955cf0b6","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",98,98,"0.27090420328923015",64,6
"2024-03-09 06:28:34.909713","c6c1aa51-aca8-48ca-bca9-0ed217e802b0","798b7b37-0057-460b-be93-e90b116d0a2a","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",92,92,"0.27502123835859466",64,10
"2024-03-09 07:36:27.495659","6380b5ec-b9d9-471a-9a03-0673590db056","4f63ec76-61a6-4dae-befe-b9727caf192e","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",495,495,"0.12252590093535742",80,0
"2024-03-09 09:55:26.888473","e5d5eb42-96bb-4cac-858d-dab6dbdb9465","659e069f-01d5-4b0c-9486-1d4ec658ce0d","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",87,87,"0.28640983784233137",56,7
"2024-03-09 10:12:38.611556","c6c1aa51-aca8-48ca-bca9-0ed217e802b0","cc133022-a6f1-4c6d-9c0b-7c2c25e77f0b","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",109,109,"0.28518574589709733",408,7
"2024-03-09 10:32:21.362849","306682ef-d5ae-4795-84e7-419ecc659635","d8fbbc49-737a-4b2e-ae21-f79db315093d","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",823,601,"0.04658715793473748",8,184
"2024-03-09 10:34:02.935342","9e25ac12-3e6f-47e8-89ce-a72f2b6028e5","a31e3e91-8872-4d8c-8f59-6f215d38dc7a","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",496,496,"0.17083955252213553",64,254
"2024-03-09 10:59:10.062188","74f4fe9f-6e43-4c1d-909e-c4803edc122d","d75c05aa-3bd3-4d79-86d0-6d1336a4f7a8","cGbonAJm","auditzy.com","/","desktop","Google Chrome",632,632,"0.05622991861729593",0,309
"2024-03-09 15:42:56.525089","fb932027-9d3f-41e5-b02a-5c906cc59284","0555c2ac-4bea-4b34-8740-f79314948368","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",186,186,"0",56,0
"2024-03-10 05:04:31.925463","ee585313-8dd3-4244-82bf-ce6eb28e8798","840dc05a-c427-460a-9eff-3b10057a34b1","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",1253,1009,"0.035169163401587655",8,948
"2024-03-10 05:18:51.991846","e001ecca-6d17-46ba-8d60-9ce0bd0d68cf","61a9b1be-77dd-42fc-9778-863885a1b4a6","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","mobile","Google Chrome",401,401,"0.0006982652033803631",152,62
"2024-03-10 05:17:44.004824","48c3c0c2-1d93-465a-963a-56685084f910","5028af77-1ae1-4c91-b696-c3f2e3fb92ec","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","mobile","Google Chrome",217,217,"0.003482495783669946",144,74
"2024-03-10 05:19:56.306255","770315aa-55a6-4216-9fca-111b6b67db2d","1cd4f0b1-0a81-41f8-b52d-ef8b39aaec64","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","mobile","Google Chrome",344,344,"0.0006982652033803631",144,62
"2024-03-10 12:40:12.778068","20707853-6999-40b4-8d60-4fd79d195a31","6b742dcc-929e-4ee0-8c79-211f25ee852c","cGbonAJm","auditzy.com","/","desktop","Google Chrome",672,672,"0",0,43
"2024-03-12 07:49:00.357963","3a11e583-ad57-4679-bdac-891aecd34d64","653fe77b-d408-4a9d-a683-257db534f906","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",479,349,"0",8,0
"2024-03-12 07:49:40.432565","bc3c2f05-7032-4cf8-b260-3444fed173a8","e9a6bc12-0a60-47ec-a4aa-51649874f995","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",57,57,"0",16,0
"2024-03-10 14:26:33.682245","77292894-c5aa-46de-a6b8-cf9a5c74f4f4","e932103f-ee7b-4ec6-8eee-7640c25c12d7","cGbonAJm","auditzy.com","/","desktop","Google Chrome",367,367,"0",32,73
"2024-03-11 01:40:22.456748","3e7b1917-99fb-400f-a7eb-f78328fb80c8","3e0ed32b-63dd-4d50-8ac9-8220b46bb7ea","cGbonAJm","auditzy.com","/","desktop","Google Chrome",183,183,"0.013104701596173036",8,3
"2024-03-11 04:40:54.176544","278879cc-4f82-4307-96e9-96383142f7bb","2e2139b7-1239-4a0d-b32c-544ecc3abe6a","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",1991,1762,"0.03528530485685955",72,1589
"2024-03-11 05:11:07.252211","903e569b-a794-4886-be12-0847432675c8","f1fe5d9a-a836-4733-8528-dc58d08ad2a7","cGbonAJm","auditzy.com","/features/core-web-vital-checker","desktop","Google Chrome",172,172,"0",48,0
"2024-03-11 05:58:24.49931","7efa35b4-d657-4581-9cce-e6588c65ee02","96f382f9-82b7-4334-ad84-5be66192c72c","cGbonAJm","auditzy.com","/","desktop","Google Chrome",457,457,"0",32,85
"2024-03-11 05:58:13.199096","bbd5ea0b-4134-4d76-b260-33f5953f6b85","f88eda0d-0354-4b0a-9f2d-7d9fc00af58a","cGbonAJm","auditzy.com","/","desktop","Chromium",1217,1217,"0.05055147222364568",40,107
"2024-03-11 05:51:14.426414","33eae27b-7fff-404f-9ba4-48d31835500e","2c50c0d1-18c4-45e0-9703-5dc7e662d411","cGbonAJm","auditzy.com","/features/core-web-vital-checker/report","desktop","Google Chrome",184,184,"0.3795121765085708",56,108
"2024-03-11 06:38:46.261131","21f17de9-04c5-4d24-842d-114dec14eb6b","35f6b5f6-3334-4155-8df2-c82ae98d83c8","cGbonAJm","auditzy.com","/","desktop","Chromium",673,673,"0.08150666001608442",40,215
